participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
22,8,60,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.8333333333333334,0.16666666666666666,6,5,1
22,8,60,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,0,0.6666666666666666,0.0,21,14,0
22,8,60,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,1,0,0.6551724137931034,0.0,29,19,0
19,1,30,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,0,0.6818181818181818,0.0,22,15,0
19,1,30,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,0,0.5909090909090909,0.0,22,13,0
19,1,30,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,0,0.75,0.0,12,9,0
19,1,30,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.7857142857142857,0.14285714285714285,14,11,2
19,1,30,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,0,0.6470588235294118,0.0,17,11,0
19,1,30,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.6875,0.0,16,11,0
19,1,30,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.7142857142857143,0.0,14,10,0
19,1,30,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.8888888888888888,0.0,18,16,0
30,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,0.9230769230769231,13,11,12
30,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,0,0,0.3076923076923077,0.6153846153846154,13,4,8
30,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,0,0.9375,0.0,16,15,0
30,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.7272727272727273,0.0,11,8,0
30,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.35714285714285715,0.0,14,5,0
30,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.8333333333333334,0.16666666666666666,12,10,2
30,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.8,0.1,10,8,1
30,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,0,0,0.3181818181818182,0.0,22,7,0
6,3,30,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.7142857142857143,0.7142857142857143,14,10,10
6,3,30,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,0,0.8,0.0,10,8,0
6,3,30,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,0,0,0.4666666666666667,0.0,15,7,0
6,3,30,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,0,0.5714285714285714,0.0,14,8,0
6,3,30,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.8235294117647058,0.0,17,14,0
6,3,30,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,0,0.6363636363636364,0.0,11,7,0
6,3,30,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,0,0,0.4090909090909091,0.0,22,9,0
9,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,0.7692307692307693,13,11,10
9,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,1,0.6153846153846154,0.5384615384615384,13,8,7
9,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,1,0.625,0.5625,16,10,9
9,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.8181818181818182,0.09090909090909091,11,9,1
9,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.7142857142857143,14,0,10
9,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.9166666666666666,0.0,12,11,0
9,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.7,0.1,10,7,1
9,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,1,0.5,0.5,22,11,11
9,2,60,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,1,0.5454545454545454,0.36363636363636365,11,6,4
9,2,60,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.5833333333333334,0.0,12,7,0
22,5,30,0,Hello fellow readers!,0.625,1,1,0.6666666666666666,1.0,3,2,3
22,5,30,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,0,0.6875,0.125,16,11,2
22,5,30,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,0,0,0.45454545454545453,0.18181818181818182,22,10,4
22,5,30,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.6666666666666666,0.0,12,8,0
22,5,30,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,0,0.55,0.25,20,11,5
22,5,30,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,0,0.5454545454545454,0.0,11,6,0
22,5,30,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.5,0.0,10,5,0
22,5,30,7,Have you come across any books that left a lasting impression?,0.5522088353413654,0,0,0.45454545454545453,0.0,11,5,0
22,5,30,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.625,0.125,8,5,1
22,5,30,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,1,0.5625,0.3125,16,9,5
22,5,30,10,Looking forward to hearing your thoughts!,0.5859375,1,0,0.6666666666666666,0.0,6,4,0
26,4,30,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,0,1.0,0.0,3,3,0
26,4,30,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,0,0.625,0.0,24,15,0
26,4,30,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.8571428571428571,0.0,7,6,0
26,4,30,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,0,0.6842105263157895,0.15789473684210525,19,13,3
26,4,30,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,1,0,0.8695652173913043,0.0,23,20,0
26,4,30,5,"We check in regularly, keeping us on track.",0.6024096385542168,1,0,0.625,0.0,8,5,0
26,4,30,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,0,0.7272727272727273,0.0,11,8,0
26,4,30,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,0,0,0.47619047619047616,0.0,21,10,0
30,3,60,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,0,0.7857142857142857,0.07142857142857142,14,11,1
30,3,60,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,0,1.0,0.0,10,10,0
30,3,60,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,0,0.8666666666666667,0.06666666666666667,15,13,1
30,3,60,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,0,0.5714285714285714,0.21428571428571427,14,8,3
30,3,60,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,0,0,0.47058823529411764,0.35294117647058826,17,8,6
30,3,60,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,1,0.6363636363636364,0.36363636363636365,11,7,4
30,3,60,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,1,0,0.7272727272727273,0.0,22,16,0
30,3,60,7,I’m curious how others are working towards sustainability.,0.556930693069307,1,0,1.0,0.0,8,8,0
30,3,60,8,What small changes you made that had a big impact?,0.5813953488372093,1,0,0.6,0.1,10,6,1
30,3,60,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,0,0,0.3333333333333333,0.16666666666666666,12,4,2
30,3,60,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,0,0,0.15384615384615385,0.0,13,2,0
24,4,90,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
24,4,90,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,1,0.875,0.875,24,21,21
24,4,90,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.8571428571428571,0.2857142857142857,7,6,2
24,4,90,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,0,0.8421052631578947,0.0,19,16,0
24,4,90,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,1,0,0.782608695652174,0.08695652173913043,23,18,2
24,4,90,5,"We check in regularly, keeping us on track.",0.6024096385542168,1,0,0.75,0.0,8,6,0
24,4,90,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,0,0.5454545454545454,0.0,11,6,0
24,4,90,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,0,0.7142857142857143,0.0,21,15,0
24,4,90,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,1,1,0.75,0.3125,16,12,5
24,4,90,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.75,0.0,8,6,0
16,8,90,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.84,0.0,25,21,0
16,8,90,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,1,0.65,0.4,20,13,8
16,8,90,2,The key is careful planning.,0.6377551020408163,0,0,0.0,1.0,5,0,5
16,8,90,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,1,0.9230769230769231,0.38461538461538464,13,12,5
16,8,90,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.88,0.16,25,22,4
